"ensembl_id","Symbol","Gene.Type","t","ALL.top50","ALL.max_PropZero","ALL.PropZero_filter","ALL.rank_invar","AMY.top50","AMY.max_PropZero","AMY.PropZero_filter","AMY.rank_invar","DLPFC.top50","DLPFC.max_PropZero","DLPFC.PropZero_filter","DLPFC.rank_invar","HPC.top50","HPC.max_PropZero","HPC.PropZero_filter","HPC.rank_invar","NAc.top50","NAc.max_PropZero","NAc.PropZero_filter","NAc.rank_invar","sACC.top50","sACC.max_PropZero","sACC.PropZero_filter","sACC.rank_invar"
"ENSG00000188290","HES4",NA,49.5394546394421,TRUE,1,FALSE,NA,TRUE,0.99486301369863,FALSE,NA,TRUE,1,FALSE,NA,TRUE,1,FALSE,NA,TRUE,1,FALSE,NA,TRUE,0.991071428571429,FALSE,NA
"ENSG00000187608","ISG15",NA,27.9448858039084,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA
"ENSG00000224969","AL645608.2",NA,9.40501974406684,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA
"ENSG00000188157","AGRN",NA,54.2084001826066,TRUE,1,FALSE,NA,TRUE,1,FALSE,NA,TRUE,1,FALSE,NA,TRUE,1,FALSE,NA,TRUE,1,FALSE,NA,TRUE,0.979591836734694,FALSE,NA
"ENSG00000131591","C1orf159",NA,91.6681840087968,TRUE,0.919182948490231,FALSE,NA,TRUE,0.935483870967742,FALSE,NA,TRUE,0.912371134020619,FALSE,NA,TRUE,0.953488372093023,FALSE,NA,TRUE,0.888211382113821,FALSE,NA,TRUE,0.883928571428571,FALSE,NA
"ENSG00000162571","TTLL10",NA,8.86012169976162,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA
"ENSG00000186891","TNFRSF18",NA,7.04627096705795,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA
"ENSG00000186827","TNFRSF4",NA,4.84411252138993,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA
"ENSG00000078808","SDF4",NA,63.6584014979068,TRUE,1,FALSE,NA,TRUE,0.967741935483871,FALSE,NA,TRUE,1,FALSE,NA,TRUE,0.961538461538462,FALSE,NA,TRUE,1,FALSE,NA,TRUE,0.920918367346939,FALSE,NA
"ENSG00000176022","B3GALT6",NA,22.7536818402904,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA
"ENSG00000184163","C1QTNF12",NA,11.2299105082241,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA
"ENSG00000160087","UBE2J2",NA,67.5910512394855,TRUE,0.893939393939394,FALSE,NA,TRUE,0.870967741935484,FALSE,NA,TRUE,1,FALSE,NA,TRUE,0.923076923076923,FALSE,NA,TRUE,0.851626016260163,FALSE,NA,TRUE,0.850130890052356,FALSE,NA
"ENSG00000230415","LINC01786",NA,37.6948009197815,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA
"ENSG00000162572","SCNN1D",NA,31.5250023576658,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,TRUE,1,FALSE,NA,TRUE,1,FALSE,NA,FALSE,NA,FALSE,NA
"ENSG00000131584","ACAP3",NA,91.9630755434006,TRUE,1,FALSE,NA,TRUE,0.935483870967742,FALSE,NA,TRUE,1,FALSE,NA,TRUE,0.953818827708703,FALSE,NA,TRUE,1,FALSE,NA,TRUE,0.957908163265306,FALSE,NA
"ENSG00000169972","PUSL1",NA,18.5978030934349,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA
"ENSG00000127054","INTS11",NA,68.6627065335553,TRUE,0.96875,FALSE,NA,TRUE,0.967741935483871,FALSE,NA,TRUE,1,FALSE,NA,TRUE,0.918294849023091,FALSE,NA,TRUE,0.954545454545455,FALSE,NA,TRUE,0.940051020408163,FALSE,NA
"ENSG00000224051","CPTP",NA,21.6825731306861,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA
"ENSG00000107404","DVL1",NA,46.6624490147924,TRUE,0.984848484848485,FALSE,NA,TRUE,1,FALSE,NA,TRUE,1,FALSE,NA,TRUE,0.97158081705151,FALSE,NA,TRUE,0.967479674796748,FALSE,NA,TRUE,0.982142857142857,FALSE,NA
"ENSG00000162576","MXRA8",NA,14.9651657629496,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA
"ENSG00000175756","AURKAIP1",NA,35.9308382372345,TRUE,1,FALSE,NA,FALSE,NA,FALSE,NA,TRUE,1,FALSE,NA,TRUE,1,FALSE,NA,TRUE,0.963414634146341,FALSE,NA,FALSE,NA,FALSE,NA
"ENSG00000221978","CCNL2",NA,87.201706072142,TRUE,0.9375,FALSE,NA,TRUE,0.870967741935484,FALSE,NA,TRUE,0.9,FALSE,NA,TRUE,0.884615384615385,FALSE,NA,TRUE,0.954545454545455,FALSE,NA,TRUE,0.831632653061224,FALSE,NA
"ENSG00000242485","MRPL20",NA,53.5938572322222,TRUE,0.935483870967742,FALSE,NA,TRUE,0.935483870967742,FALSE,NA,TRUE,0.944444444444444,FALSE,NA,TRUE,0.923076923076923,FALSE,NA,TRUE,0.954545454545455,FALSE,NA,TRUE,0.888525305410122,FALSE,NA
"ENSG00000272455","AL391244.3",NA,19.1836659420172,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA
"ENSG00000235098","ANKRD65",NA,24.1378353902719,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,TRUE,1,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA
"ENSG00000205116","TMEM88B",NA,11.0970425438078,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA
"ENSG00000179403","VWA1",NA,41.4287041852725,TRUE,1,FALSE,NA,TRUE,0.987157534246575,FALSE,NA,TRUE,1,FALSE,NA,TRUE,1,FALSE,NA,TRUE,1,FALSE,NA,TRUE,0.983418367346939,FALSE,NA
"ENSG00000215915","ATAD3C",NA,23.4327503439511,TRUE,1,FALSE,NA,TRUE,1,FALSE,NA,FALSE,NA,FALSE,NA,TRUE,1,FALSE,NA,TRUE,1,FALSE,NA,FALSE,NA,FALSE,NA
"ENSG00000160072","ATAD3B",NA,65.4884960210395,TRUE,1,FALSE,NA,TRUE,0.935483870967742,FALSE,NA,TRUE,1,FALSE,NA,TRUE,1,FALSE,NA,TRUE,1,FALSE,NA,TRUE,0.928571428571429,FALSE,NA
"ENSG00000197785","ATAD3A",NA,53.3243389747794,TRUE,1,FALSE,NA,TRUE,1,FALSE,NA,TRUE,1,FALSE,NA,TRUE,0.967140319715808,FALSE,NA,TRUE,1,FALSE,NA,TRUE,0.958769633507853,FALSE,NA
"ENSG00000205090","TMEM240",NA,17.4181717479906,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA
"ENSG00000160075","SSU72",NA,62.4322728487515,TRUE,0.9375,FALSE,NA,TRUE,0.935483870967742,FALSE,NA,TRUE,1,FALSE,NA,TRUE,0.890392422192152,FALSE,NA,TRUE,0.909090909090909,FALSE,NA,TRUE,0.903795811518325,FALSE,NA
"ENSG00000215014","AL645728.1",NA,25.7601397522851,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA
"ENSG00000228594","FNDC10",NA,26.1752339606429,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA
"ENSG00000272106","AL691432.2",NA,28.904066423381,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA
"ENSG00000197530","MIB2",NA,63.9230817848059,TRUE,0.971649484536082,FALSE,NA,TRUE,1,FALSE,NA,TRUE,1,FALSE,NA,TRUE,0.962699822380107,FALSE,NA,TRUE,0.934959349593496,FALSE,NA,TRUE,0.951530612244898,FALSE,NA
"ENSG00000189409","MMP23B",NA,13.186023197472,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA
"ENSG00000248333","CDK11B",NA,65.1610954214708,TRUE,0.88659793814433,FALSE,NA,TRUE,0.833047945205479,FALSE,NA,TRUE,0.888888888888889,FALSE,NA,TRUE,0.923076923076923,FALSE,NA,TRUE,0.954545454545455,FALSE,NA,TRUE,0.858418367346939,FALSE,NA
"ENSG00000272004","FO704657.1",NA,16.2707955484667,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA
"ENSG00000189339","SLC35E2B",NA,75.0998782083377,TRUE,0.939393939393939,FALSE,NA,TRUE,0.903225806451613,FALSE,NA,TRUE,1,FALSE,NA,TRUE,0.961538461538462,FALSE,NA,TRUE,0.878048780487805,FALSE,NA,TRUE,0.885204081632653,FALSE,NA
"ENSG00000008128","CDK11A",NA,51.3032610149669,TRUE,0.9375,FALSE,NA,TRUE,0.870967741935484,FALSE,NA,TRUE,0.904639175257732,FALSE,NA,TRUE,0.906976744186046,FALSE,NA,TRUE,0.954545454545455,FALSE,NA,TRUE,0.907793633369923,FALSE,NA
"ENSG00000215790","SLC35E2A",NA,72.3576629983843,TRUE,0.91,FALSE,NA,TRUE,0.897435897435897,FALSE,NA,TRUE,0.891752577319588,FALSE,NA,TRUE,0.930232558139535,FALSE,NA,TRUE,0.876016260162602,FALSE,NA,TRUE,0.883928571428571,FALSE,NA
"ENSG00000008130","NADK",NA,57.5072627442516,TRUE,0.93957242582897,FALSE,NA,TRUE,0.931743421052632,FALSE,NA,TRUE,1,FALSE,NA,TRUE,0.953488372093023,FALSE,NA,TRUE,0.932507336159113,FALSE,NA,TRUE,0.93957242582897,FALSE,NA
"ENSG00000078369","GNB1",NA,163.161275528583,TRUE,0.493606138107417,TRUE,310,TRUE,0.330592105263158,TRUE,615,TRUE,0.493606138107417,TRUE,269,TRUE,0.47008547008547,TRUE,337,TRUE,0.5,TRUE,325,TRUE,0.409040793825799,TRUE,813
"ENSG00000231050","AL109917.1",NA,6.94851852848735,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA
"ENSG00000169885","CALML6",NA,8.8294079289571,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA
"ENSG00000178821","TMEM52",NA,10.8899113618197,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA
"ENSG00000142609","CFAP74",NA,51.8713530714694,TRUE,1,FALSE,NA,TRUE,1,FALSE,NA,TRUE,1,FALSE,NA,TRUE,1,FALSE,NA,TRUE,0.993641995435279,FALSE,NA,TRUE,0.988656195462478,FALSE,NA
"ENSG00000233542","AL391845.2",NA,13.4988842264725,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA
"ENSG00000187730","GABRD",NA,61.1346235455675,TRUE,1,FALSE,NA,TRUE,1,FALSE,NA,TRUE,1,FALSE,NA,FALSE,NA,FALSE,NA,TRUE,1,FALSE,NA,TRUE,0.989023051591657,FALSE,NA
"ENSG00000067606","PRKCZ",NA,128.335904897851,TRUE,0.979051819184123,FALSE,NA,TRUE,0.967741935483871,FALSE,NA,TRUE,1,FALSE,NA,TRUE,0.975213675213675,FALSE,NA,TRUE,0.968152866242038,FALSE,NA,TRUE,0.979051819184123,FALSE,NA
"ENSG00000271806","AL590822.2",NA,15.9750941366749,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA
"ENSG00000182873","PRKCZ-AS1",NA,6.4124464523613,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA
"ENSG00000162585","FAAP20",NA,38.522184022054,TRUE,1,FALSE,NA,TRUE,0.967741935483871,FALSE,NA,TRUE,1,FALSE,NA,TRUE,0.958259325044405,FALSE,NA,TRUE,1,FALSE,NA,TRUE,0.970549738219895,FALSE,NA
"ENSG00000234396","AL590822.1",NA,18.6675957537009,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA
"ENSG00000157933","SKI",NA,113.80396927171,TRUE,0.834642233856894,FALSE,NA,TRUE,0.815953947368421,FALSE,NA,TRUE,0.888888888888889,FALSE,NA,TRUE,0.824763193504736,FALSE,NA,TRUE,0.806977502445386,FALSE,NA,TRUE,0.834642233856894,FALSE,NA
"ENSG00000116151","MORN1",NA,70.7433019734307,TRUE,1,FALSE,NA,TRUE,1,FALSE,NA,TRUE,1,FALSE,NA,TRUE,0.978179972936401,FALSE,NA,TRUE,1,FALSE,NA,TRUE,0.976876090750436,FALSE,NA
"ENSG00000157916","RER1",NA,65.5837560228478,TRUE,0.91,FALSE,NA,TRUE,0.903225806451613,FALSE,NA,TRUE,1,FALSE,NA,TRUE,0.953488372093023,FALSE,NA,TRUE,0.863636363636364,FALSE,NA,TRUE,0.903061224489796,FALSE,NA
"ENSG00000157911","PEX10",NA,38.2291790075746,TRUE,1,FALSE,NA,FALSE,NA,FALSE,NA,TRUE,1,FALSE,NA,TRUE,0.968916518650089,FALSE,NA,TRUE,1,FALSE,NA,TRUE,0.972949389179756,FALSE,NA
"ENSG00000149527","PLCH2",NA,63.1729622654515,TRUE,1,FALSE,NA,TRUE,1,FALSE,NA,TRUE,1,FALSE,NA,TRUE,1,FALSE,NA,TRUE,1,FALSE,NA,TRUE,0.998724489795918,FALSE,NA
"ENSG00000157881","PANK4",NA,40.062075818751,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA
"ENSG00000197921","HES5",NA,19.1554259677762,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,TRUE,1,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA
"ENSG00000272449","AL139246.5",NA,30.999550068715,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA
"ENSG00000157873","TNFRSF14",NA,20.1675143867854,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA
"ENSG00000157870","FAM213B",NA,32.3466099387245,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA
"ENSG00000142606","MMEL1",NA,11.7400133556724,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA
"ENSG00000215912","TTC34",NA,34.6309421135926,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA
"ENSG00000177133","LINC00982",NA,30.800776287325,FALSE,NA,FALSE,NA,TRUE,1,FALSE,NA,FALSE,NA,FALSE,NA,TRUE,1,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA
"ENSG00000142611","PRDM16",NA,53.0611012399145,TRUE,1,FALSE,NA,TRUE,1,FALSE,NA,TRUE,1,FALSE,NA,TRUE,1,FALSE,NA,TRUE,1,FALSE,NA,TRUE,0.99234693877551,FALSE,NA
"ENSG00000130762","ARHGEF16",NA,9.49000617136594,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA
"ENSG00000162591","MEGF6",NA,19.3183825988571,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA
"ENSG00000238260","AL513320.1",NA,15.5936739319958,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA
"ENSG00000158109","TPRG1L",NA,41.2910121924553,TRUE,1,FALSE,NA,FALSE,NA,FALSE,NA,TRUE,1,FALSE,NA,TRUE,1,FALSE,NA,TRUE,1,FALSE,NA,TRUE,0.979591836734694,FALSE,NA
"ENSG00000116213","WRAP73",NA,44.0454965310178,TRUE,1,FALSE,NA,TRUE,1,FALSE,NA,TRUE,1,FALSE,NA,TRUE,1,FALSE,NA,TRUE,1,FALSE,NA,TRUE,0.951530612244898,FALSE,NA
"ENSG00000078900","TP73",NA,7.80065709078709,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA
"ENSG00000130764","LRRC47",NA,49.6673281638802,TRUE,1,FALSE,NA,TRUE,0.967741935483871,FALSE,NA,TRUE,1,FALSE,NA,TRUE,1,FALSE,NA,TRUE,1,FALSE,NA,TRUE,0.956632653061224,FALSE,NA
"ENSG00000116198","CEP104",NA,98.3538155916424,TRUE,0.877442273534636,FALSE,NA,TRUE,0.809075342465753,FALSE,NA,TRUE,0.888888888888889,FALSE,NA,TRUE,0.923076923076923,FALSE,NA,TRUE,0.863821138211382,FALSE,NA,TRUE,0.866071428571429,FALSE,NA
"ENSG00000169598","DFFB",NA,70.4525789310009,TRUE,0.967741935483871,FALSE,NA,TRUE,0.967741935483871,FALSE,NA,TRUE,1,FALSE,NA,TRUE,1,FALSE,NA,TRUE,0.943089430894309,FALSE,NA,TRUE,0.948180815876516,FALSE,NA
"ENSG00000198912","C1orf174",NA,32.6480513879857,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,TRUE,0.976744186046512,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA
"ENSG00000236423","LINC01134",NA,14.1197204432241,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA
"ENSG00000233304","LINC01346",NA,9.68948857381045,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA
"ENSG00000284668","AL805961.1",NA,11.6046328047028,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA
"ENSG00000284703","AL805961.2",NA,11.7305933225597,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA
"ENSG00000196581","AJAP1",NA,115.879979887149,TRUE,1,FALSE,NA,TRUE,1,FALSE,NA,TRUE,1,FALSE,NA,TRUE,1,FALSE,NA,TRUE,1,FALSE,NA,TRUE,0.977040816326531,FALSE,NA
"ENSG00000236948","AL365255.1",NA,52.7306304028048,TRUE,1,FALSE,NA,TRUE,1,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,TRUE,1,FALSE,NA,TRUE,0.997448979591837,FALSE,NA
"ENSG00000131697","NPHP4",NA,110.29508181733,TRUE,0.96969696969697,FALSE,NA,TRUE,1,FALSE,NA,TRUE,0.944444444444444,FALSE,NA,TRUE,0.961538461538462,FALSE,NA,TRUE,0.865666775350505,FALSE,NA,TRUE,0.863001745200698,FALSE,NA
"ENSG00000069424","KCNAB2",NA,104.143543461979,TRUE,0.964986468200271,FALSE,NA,TRUE,0.951198630136986,FALSE,NA,TRUE,0.959853345554537,FALSE,NA,TRUE,0.964986468200271,FALSE,NA,TRUE,0.957939354417998,FALSE,NA,TRUE,0.954406631762653,FALSE,NA
"ENSG00000116254","CHD5",NA,63.2144616065425,TRUE,1,FALSE,NA,TRUE,1,FALSE,NA,TRUE,1,FALSE,NA,TRUE,1,FALSE,NA,TRUE,0.99390243902439,FALSE,NA,TRUE,0.979057591623037,FALSE,NA
"ENSG00000116251","RPL22",NA,62.0325324014086,TRUE,0.967741935483871,FALSE,NA,TRUE,0.967741935483871,FALSE,NA,TRUE,1,FALSE,NA,TRUE,0.953488372093023,FALSE,NA,TRUE,0.909683730029345,FALSE,NA,TRUE,0.93891797556719,FALSE,NA
"ENSG00000158286","RNF207",NA,56.3148100478188,TRUE,1,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,TRUE,1,FALSE,NA,TRUE,0.994764397905759,FALSE,NA
"ENSG00000116237","ICMT",NA,44.921724311801,TRUE,1,FALSE,NA,TRUE,0.968321917808219,FALSE,NA,TRUE,1,FALSE,NA,TRUE,1,FALSE,NA,TRUE,1,FALSE,NA,TRUE,0.978316326530612,FALSE,NA
"ENSG00000158292","GPR153",NA,33.0318692597492,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,TRUE,0.99803664921466,FALSE,NA
"ENSG00000097021","ACOT7",NA,103.580156768979,TRUE,0.979674796747967,FALSE,NA,TRUE,0.956335616438356,FALSE,NA,TRUE,0.961340206185567,FALSE,NA,TRUE,0.979573712255773,FALSE,NA,TRUE,0.979674796747967,FALSE,NA,TRUE,0.950255102040816,FALSE,NA
