"","Symbol","ensembl_id","top50","max_PropZero","PropZero_filter","rank_invar","Gene Type","t"
"19767","LAMA1","ENSG00000101680",TRUE,1,FALSE,NA,NA,49.7532846910835
"19768","PTPRM","ENSG00000173482",TRUE,0.878787878787879,FALSE,NA,NA,78.7006902335393
"19769","AP000897.2","ENSG00000266767",FALSE,NA,FALSE,NA,NA,7.35835115792981
"19770","RAB12","ENSG00000206418",TRUE,0.803030303030303,FALSE,NA,NA,104.298940349065
"19771","GACAT2","ENSG00000265962",FALSE,NA,FALSE,NA,NA,22.7828601859725
"19772","MTCL1","ENSG00000168502",TRUE,1,FALSE,NA,NA,85.6646094743774
"19773","NDUFV2","ENSG00000178127",TRUE,0.877237851662404,FALSE,NA,NA,89.3965579758981
"19774","AP005899.1","ENSG00000263847",FALSE,NA,FALSE,NA,NA,18.6546239295848
"19775","NDUFV2-AS1","ENSG00000266053",TRUE,1,FALSE,NA,NA,34.6326322084765
"19776","ANKRD12","ENSG00000101745",TRUE,0.322164948453608,TRUE,558,NA,173.361235472337
"19777","AP001033.1","ENSG00000264964",FALSE,NA,FALSE,NA,NA,15.8214197770252
"19778","TWSG1","ENSG00000128791",TRUE,0.96969696969697,FALSE,NA,NA,83.9326149754751
"19779","RALBP1","ENSG00000017797",TRUE,0.870967741935484,FALSE,NA,NA,74.6199712312084
"19780","PPP4R1","ENSG00000154845",TRUE,0.81701030927835,FALSE,NA,NA,105.099016856162
"19781","PPP4R1-AS1","ENSG00000263627",FALSE,NA,FALSE,NA,NA,14.8678057703397
"19782","RAB31","ENSG00000168461",TRUE,1,FALSE,NA,NA,62.6783240790831
"19783","VAPA","ENSG00000101558",TRUE,0.695876288659794,TRUE,754,NA,144.776388266008
"19784","APCDD1","ENSG00000154856",TRUE,1,FALSE,NA,NA,49.2560213203095
"19785","NAPG","ENSG00000134265",TRUE,0.893939393939394,FALSE,NA,NA,115.512099790276
"19786","AP001099.1","ENSG00000265728",FALSE,NA,FALSE,NA,NA,32.4845850418422
"19787","LINC01887","ENSG00000266604",FALSE,NA,FALSE,NA,NA,12.8051939181353
"19788","PIEZO2","ENSG00000154864",TRUE,1,FALSE,NA,NA,75.0818799905061
"19789","AP005120.1","ENSG00000263952",FALSE,NA,FALSE,NA,NA,10.4355608122166
"19790","GNAL","ENSG00000141404",TRUE,0.969804618117229,FALSE,NA,NA,79.9209885522033
"19791","MPPE1","ENSG00000154889",TRUE,0.924242424242424,FALSE,NA,NA,74.5011497751049
"19792","AP001269.4","ENSG00000273141",FALSE,NA,FALSE,NA,NA,10.9006070181841
"19793","IMPA2","ENSG00000141401",FALSE,NA,FALSE,NA,NA,26.1394468525149
"19794","ANKRD62","ENSG00000181626",FALSE,NA,FALSE,NA,NA,9.76211971083132
"19795","CIDEA","ENSG00000176194",FALSE,NA,FALSE,NA,NA,17.1740795560302
"19796","TUBB6","ENSG00000176014",FALSE,NA,FALSE,NA,NA,21.7063999010751
"19797","AFG3L2","ENSG00000141385",TRUE,0.909090909090909,FALSE,NA,NA,94.1553355451364
"19798","PRELID3A","ENSG00000141391",TRUE,1,FALSE,NA,NA,72.6131323527696
"19799","AP001029.1","ENSG00000267108",FALSE,NA,FALSE,NA,NA,19.0021727973376
"19800","AP001029.2","ENSG00000267199",FALSE,NA,FALSE,NA,NA,25.1187069186238
"19801","SPIRE1","ENSG00000134278",TRUE,0.909090909090909,FALSE,NA,NA,156.734060014412
"19802","PSMG2","ENSG00000128789",TRUE,0.909090909090909,FALSE,NA,NA,89.0866269276458
"19803","CEP76","ENSG00000101624",TRUE,1,FALSE,NA,NA,56.8697120411046
"19804","AP005482.1","ENSG00000260302",FALSE,NA,FALSE,NA,NA,6.3724430621935
"19805","PTPN2","ENSG00000175354",TRUE,0.870967741935484,FALSE,NA,NA,114.59988692481
"19806","SEH1L","ENSG00000085415",TRUE,0.967741935483871,FALSE,NA,NA,59.578499388845
"19807","AP002449.1","ENSG00000266969",FALSE,NA,FALSE,NA,NA,9.33841461131928
"19808","CEP192","ENSG00000101639",TRUE,0.67741935483871,TRUE,696,NA,150.420764584101
"19809","LDLRAD4","ENSG00000168675",TRUE,0.57,TRUE,452,NA,140.607439612669
"19810","LDLRAD4-AS1","ENSG00000267690",FALSE,NA,FALSE,NA,NA,8.95555421255613
"19811","AP005131.5","ENSG00000267694",FALSE,NA,FALSE,NA,NA,16.0406347246
"19812","AP005131.1","ENSG00000267136",FALSE,NA,FALSE,NA,NA,16.7490723370206
"19813","AP005131.3","ENSG00000267503",FALSE,NA,FALSE,NA,NA,10.544253117232
"19814","FAM210A","ENSG00000177150",TRUE,0.96969696969697,FALSE,NA,NA,68.4733300292468
"19815","RNMT","ENSG00000101654",TRUE,0.741935483870968,TRUE,58,NA,110.53639312582
"19816","ZNF519","ENSG00000175322",TRUE,0.967741935483871,FALSE,NA,NA,99.021581634191
"19817","ANKRD30B","ENSG00000180777",TRUE,1,FALSE,NA,NA,50.7624905587149
"19818","AP006565.1","ENSG00000265737",FALSE,NA,FALSE,NA,NA,23.1171510099586
"19819","LINC01906","ENSG00000265786",FALSE,NA,FALSE,NA,NA,12.7445037139987
"19820","AP005121.1","ENSG00000263618",FALSE,NA,FALSE,NA,NA,21.6463146185658
"19821","LINC01443","ENSG00000266554",FALSE,NA,FALSE,NA,NA,6.77200082342701
"19822","AP005242.1","ENSG00000263635",FALSE,NA,FALSE,NA,NA,9.35528863215913
"19823","AP005901.2","ENSG00000264880",FALSE,NA,FALSE,NA,NA,12.0308368521446
"19824","ROCK1","ENSG00000067900",TRUE,0.512787723785166,TRUE,413,NA,152.732565672142
"19825","AC022809.1","ENSG00000265984",FALSE,NA,FALSE,NA,NA,8.67983870810168
"19826","GREB1L","ENSG00000141449",TRUE,1,FALSE,NA,NA,88.8491355033153
"19827","AC015878.1","ENSG00000265751",FALSE,NA,FALSE,NA,NA,25.1209936195882
"19828","ESCO1","ENSG00000141446",TRUE,0.870967741935484,FALSE,NA,NA,105.704402729386
"19829","SNRPD1","ENSG00000167088",TRUE,0.967741935483871,FALSE,NA,NA,49.5662274381715
"19830","ABHD3","ENSG00000158201",TRUE,0.950698080279232,FALSE,NA,NA,57.6948909633818
"19831","AC106037.2","ENSG00000265656",FALSE,NA,FALSE,NA,NA,11.7847775224834
"19832","MIB1","ENSG00000101752",TRUE,0.803030303030303,FALSE,NA,NA,144.312801278354
"19833","MIR133A1HG","ENSG00000265142",FALSE,NA,FALSE,NA,NA,6.59711553732563
"19834","AC103987.2","ENSG00000264149",FALSE,NA,FALSE,NA,NA,11.9133994177297
"19835","LINC01900","ENSG00000265758",FALSE,NA,FALSE,NA,NA,16.0256344139777
"19836","CTAGE1","ENSG00000212710",FALSE,NA,FALSE,NA,NA,24.1263517236563
"19837","AC090912.1","ENSG00000265943",FALSE,NA,FALSE,NA,NA,31.2351021706149
"19838","RBBP8","ENSG00000101773",TRUE,0.973577235772358,FALSE,NA,NA,61.001695998845
"19839","CABLES1","ENSG00000134508",TRUE,0.989000916590284,FALSE,NA,NA,70.8941763760682
"19840","TMEM241","ENSG00000134490",TRUE,0.935483870967742,FALSE,NA,NA,108.019686799566
"19841","RIOK3","ENSG00000101782",TRUE,0.870967741935484,FALSE,NA,NA,97.3656683559622
"19842","RMC1","ENSG00000141452",TRUE,0.967741935483871,FALSE,NA,NA,65.0324913874279
"19843","NPC1","ENSG00000141458",TRUE,0.806451612903226,FALSE,NA,NA,104.601695758635
"19844","ANKRD29","ENSG00000154065",TRUE,1,FALSE,NA,NA,45.6453139334352
"19845","LAMA3","ENSG00000053747",TRUE,1,FALSE,NA,NA,26.6697015584609
"19846","AC010754.1","ENSG00000265752",FALSE,NA,FALSE,NA,NA,15.0760828836518
"19847","TTC39C","ENSG00000168234",TRUE,0.989077274209325,FALSE,NA,NA,105.317098006207
"19848","TTC39C-AS1","ENSG00000264745",FALSE,NA,FALSE,NA,NA,11.6161089902722
"19849","AC090772.2","ENSG00000265204",FALSE,NA,FALSE,NA,NA,19.1725176758402
"19850","AC090772.1","ENSG00000264924",FALSE,NA,FALSE,NA,NA,12.7517011307984
"19851","CABYR","ENSG00000154040",TRUE,1,FALSE,NA,NA,50.703600224156
"19852","AC090772.3","ENSG00000265750",FALSE,NA,FALSE,NA,NA,21.4985866392605
"19853","OSBPL1A","ENSG00000141447",TRUE,0.909090909090909,FALSE,NA,NA,150.616728245794
"19854","AC023983.1","ENSG00000264365",FALSE,NA,FALSE,NA,NA,15.3535555966505
"19855","AC023983.2","ENSG00000273321",FALSE,NA,FALSE,NA,NA,10.5557272133152
"19856","IMPACT","ENSG00000154059",TRUE,0.96969696969697,FALSE,NA,NA,57.1697908210222
"19857","HRH4","ENSG00000134489",FALSE,NA,FALSE,NA,NA,15.2475100523881
"19858","LINC01915","ENSG00000265485",FALSE,NA,FALSE,NA,NA,5.27356914262084
"19859","AC018697.1","ENSG00000266573",FALSE,NA,FALSE,NA,NA,31.4775790053058
"19860","LINC01894","ENSG00000264345",FALSE,NA,FALSE,NA,NA,13.0496648168824
"19861","ZNF521","ENSG00000198795",TRUE,0.992268041237113,FALSE,NA,NA,86.7873612912064
"19862","SS18","ENSG00000141380",TRUE,0.806451612903226,FALSE,NA,NA,111.670989131098
"19863","PSMA8","ENSG00000154611",FALSE,NA,FALSE,NA,NA,27.3769827974262
"19864","TAF4B","ENSG00000141384",TRUE,1,FALSE,NA,NA,80.0006729868532
"19865","KCTD1","ENSG00000134504",TRUE,0.966252220248668,FALSE,NA,NA,105.044090624589
"19866","AQP4-AS1","ENSG00000260372",TRUE,1,FALSE,NA,NA,77.8424981749681
"19867","PCAT18","ENSG00000265369",FALSE,NA,FALSE,NA,NA,8.16000190399836
"19868","AQP4","ENSG00000171885",TRUE,1,FALSE,NA,NA,57.2405164894482
"19869","CHST9","ENSG00000154080",TRUE,1,FALSE,NA,NA,33.6576260182402
"19870","LINC01908","ENSG00000265374",FALSE,NA,FALSE,NA,NA,20.0309162826179
"19871","AC090403.1","ENSG00000264151",TRUE,1,FALSE,NA,NA,15.414738127679
"19872","CDH2","ENSG00000170558",TRUE,1,FALSE,NA,NA,138.167947961753
"19873","AC110015.1","ENSG00000227279",FALSE,NA,FALSE,NA,NA,8.1781787282128
"19874","DSC3","ENSG00000134762",FALSE,NA,FALSE,NA,NA,6.38313966930434
"19875","DSC2","ENSG00000134755",FALSE,NA,FALSE,NA,NA,31.4379532028048
"19876","DSCAS","ENSG00000265888",TRUE,1,FALSE,NA,NA,37.2524775936226
"19877","DSC1","ENSG00000134765",FALSE,NA,FALSE,NA,NA,9.89355670756619
"19878","DSG1","ENSG00000134760",FALSE,NA,FALSE,NA,NA,7.75227449245532
"19879","DSG1-AS1","ENSG00000266729",FALSE,NA,FALSE,NA,NA,22.3524183886572
"19880","DSG3","ENSG00000134757",FALSE,NA,FALSE,NA,NA,6.5897499209898
"19881","DSG2","ENSG00000046604",FALSE,NA,FALSE,NA,NA,17.4986710053899
"19882","TTR","ENSG00000118271",FALSE,NA,FALSE,NA,NA,-7.46967112175432
"19883","B4GALT6","ENSG00000118276",TRUE,1,FALSE,NA,NA,85.9183890738515
"19884","AC017100.1","ENSG00000259985",FALSE,NA,FALSE,NA,NA,10.4147967613899
"19885","TRAPPC8","ENSG00000153339",TRUE,0.774193548387097,FALSE,NA,NA,135.019690748266
"19886","AC022960.1","ENSG00000263924",FALSE,NA,FALSE,NA,NA,9.28378904028894
"19887","AC009831.1","ENSG00000263823",FALSE,NA,FALSE,NA,NA,16.5699293099185
"19888","RNF125","ENSG00000101695",TRUE,0.966783216783217,FALSE,NA,NA,48.3564627204993
"19889","AC011825.4","ENSG00000265008",FALSE,NA,FALSE,NA,NA,8.70530703444121
"19890","RNF138","ENSG00000134758",TRUE,0.863171355498721,FALSE,NA,NA,87.2462431408671
"19891","AC011825.2","ENSG00000263393",FALSE,NA,FALSE,NA,NA,12.8113967475689
"19892","GAREM1","ENSG00000141441",TRUE,0.96969696969697,FALSE,NA,NA,115.035641998192
"19893","MEP1B","ENSG00000141434",FALSE,NA,FALSE,NA,NA,18.6824532055736
"19894","AC025887.2","ENSG00000285095",TRUE,1,FALSE,NA,NA,41.2422247954551
"19895","KLHL14","ENSG00000197705",FALSE,NA,FALSE,NA,NA,16.6230389569369
"19896","AC090371.2","ENSG00000263765",FALSE,NA,FALSE,NA,NA,12.090295044246
"19897","CCDC178","ENSG00000166960",FALSE,NA,FALSE,NA,NA,41.2314957018134
"19898","AC091198.1","ENSG00000267642",FALSE,NA,FALSE,NA,NA,9.91324817898256
"19899","ASXL3","ENSG00000141431",TRUE,1,FALSE,NA,NA,78.1667823697555
"19900","NOL4","ENSG00000101746",TRUE,0.988454706927176,FALSE,NA,NA,139.832371641623
"19901","AC104985.2","ENSG00000278052",FALSE,NA,FALSE,NA,NA,5.1142127900573
"19902","DTNA","ENSG00000134769",TRUE,0.863636363636364,FALSE,NA,NA,175.621813694349
"19903","AC022601.1","ENSG00000268873",FALSE,NA,FALSE,NA,NA,12.7085947499093
"19904","AC068506.1","ENSG00000278464",FALSE,NA,FALSE,NA,NA,7.39809969927554
"19905","MAPRE2","ENSG00000166974",TRUE,0.903225806451613,FALSE,NA,NA,178.30632214652
"19906","AC015967.1","ENSG00000274400",FALSE,NA,FALSE,NA,NA,20.9368071273354
"19907","ZNF397","ENSG00000186812",TRUE,0.903225806451613,FALSE,NA,NA,84.9321416156122
"19908","ZSCAN30","ENSG00000186814",TRUE,0.96969696969697,FALSE,NA,NA,92.6450148258874
"19909","AC011815.2","ENSG00000274184",FALSE,NA,FALSE,NA,NA,16.0762913410842
"19910","AC116447.1","ENSG00000274918",FALSE,NA,FALSE,NA,NA,8.46197252060313
"19911","ZNF24","ENSG00000172466",TRUE,0.967741935483871,FALSE,NA,NA,73.9046501544014
"19912","ZNF396","ENSG00000186496",FALSE,NA,FALSE,NA,NA,25.0089307209571
"19913","GALNT1","ENSG00000141429",TRUE,0.806451612903226,FALSE,NA,NA,117.347465189547
"19914","AC090229.1","ENSG00000267397",FALSE,NA,FALSE,NA,NA,11.2569527215247
"19915","AC118757.1","ENSG00000267627",FALSE,NA,FALSE,NA,NA,9.29932957265014
"19916","C18orf21","ENSG00000141428",FALSE,NA,FALSE,NA,NA,34.7845286708595
"19917","RPRD1A","ENSG00000141425",TRUE,0.803030303030303,FALSE,NA,NA,147.264212667596
"19918","SLC39A6","ENSG00000141424",TRUE,1,FALSE,NA,NA,57.7759273794825
"19919","ELP2","ENSG00000134759",TRUE,0.787878787878788,FALSE,NA,NA,134.428881513636
"19920","MOCOS","ENSG00000075643",FALSE,NA,FALSE,NA,NA,19.0336274882311
"19921","FHOD3","ENSG00000134775",TRUE,0.991869918699187,FALSE,NA,NA,81.138884666071
"19922","TPGS2","ENSG00000134779",TRUE,0.939393939393939,FALSE,NA,NA,102.298411119172
"19923","KIAA1328","ENSG00000150477",TRUE,0.6875,TRUE,29,NA,133.400026610054
"19924","AC016493.1","ENSG00000267039",FALSE,NA,FALSE,NA,NA,18.7200117435119
"19925","AC015961.1","ENSG00000267651",FALSE,NA,FALSE,NA,NA,14.0350513150806
"19926","CELF4","ENSG00000101489",TRUE,0.979674796747967,FALSE,NA,NA,140.841110767275
"19927","AC015961.2","ENSG00000267707",FALSE,NA,FALSE,NA,NA,26.5170385729905
"19928","AC016205.1","ENSG00000267374",TRUE,0.991048593350384,FALSE,NA,NA,33.4224400921064
"19929","AC011139.1","ENSG00000283458",FALSE,NA,FALSE,NA,NA,8.10858809749183
"19930","LINC01901","ENSG00000267413",FALSE,NA,FALSE,NA,NA,15.1600877548826
"19931","LINC01902","ENSG00000283503",TRUE,1,FALSE,NA,NA,58.2667713802661
"19932","AC021504.1","ENSG00000267313",FALSE,NA,FALSE,NA,NA,12.8588853603073
"19933","PIK3C3","ENSG00000078142",TRUE,0.6875,TRUE,489,NA,156.931532596506
"19934","LINC00907","ENSG00000267586",TRUE,1,FALSE,NA,NA,56.3646069190021
"19935","RIT2","ENSG00000152214",TRUE,1,FALSE,NA,NA,63.8577023317567
"19936","SYT4","ENSG00000132872",TRUE,1,FALSE,NA,NA,59.435138698067
"19937","LINC01478","ENSG00000267337",FALSE,NA,FALSE,NA,NA,17.562177891655
"19938","AC120049.1","ENSG00000267414",FALSE,NA,FALSE,NA,NA,8.84559993271351
"19939","SETBP1","ENSG00000152217",TRUE,0.892566025432018,FALSE,NA,NA,134.882054701463
"19940","AC090376.1","ENSG00000267101",FALSE,NA,FALSE,NA,NA,9.4642250183306
"19941","SLC14A2","ENSG00000132874",TRUE,1,FALSE,NA,NA,36.9648102920057
"19942","SLC14A2-AS1","ENSG00000267097",FALSE,NA,FALSE,NA,NA,32.9450079361612
"19943","AC023421.2","ENSG00000267193",FALSE,NA,FALSE,NA,NA,31.4845653193966
"19944","SLC14A1","ENSG00000141469",TRUE,1,FALSE,NA,NA,32.6450917919127
"19945","SIGLEC15","ENSG00000197046",FALSE,NA,FALSE,NA,NA,6.44310501892607
"19946","EPG5","ENSG00000152223",TRUE,0.8,FALSE,NA,NA,121.012658942922
"19947","PSTPIP2","ENSG00000152229",FALSE,NA,FALSE,NA,NA,29.4502829818858
"19948","ATP5F1A","ENSG00000152234",TRUE,0.894132653061224,FALSE,NA,NA,75.6872774255372
"19949","HAUS1","ENSG00000152240",TRUE,0.96875,FALSE,NA,NA,39.3511302074322
"19950","C18orf25","ENSG00000152242",TRUE,0.840153452685422,FALSE,NA,NA,105.807684654519
"19951","RNF165","ENSG00000141622",TRUE,1,FALSE,NA,NA,102.979553458307
"19952","LOXHD1","ENSG00000167210",TRUE,1,FALSE,NA,NA,30.8229576741067
"19953","ST8SIA5","ENSG00000101638",TRUE,1,FALSE,NA,NA,74.582078247456
"19954","AC090241.3","ENSG00000274776",FALSE,NA,FALSE,NA,NA,26.3989618951874
"19955","PIAS2","ENSG00000078043",TRUE,0.742424242424242,TRUE,382,NA,166.031746898956
"19956","KATNAL2","ENSG00000167216",TRUE,0.954545454545455,FALSE,NA,NA,90.9766262542828
"19957","AC012254.1","ENSG00000266957",FALSE,NA,FALSE,NA,NA,20.4860517483733
"19958","AC012254.3","ENSG00000267724",FALSE,NA,FALSE,NA,NA,8.87375977656935
"19959","HDHD2","ENSG00000167220",FALSE,NA,FALSE,NA,NA,28.4997672508007
"19960","AC012254.2","ENSG00000267228",FALSE,NA,FALSE,NA,NA,8.01644731411271
"19961","MIR4527HG","ENSG00000267761",FALSE,NA,FALSE,NA,NA,13.8892137770564
"19962","SMAD2","ENSG00000175387",TRUE,0.806451612903226,FALSE,NA,NA,140.02973384817
"19963","ZBTB7C","ENSG00000184828",TRUE,1,FALSE,NA,NA,59.1792473874997
"19964","CTIF","ENSG00000134030",TRUE,0.893939393939394,FALSE,NA,NA,159.967117781697
"19965","AC048380.1","ENSG00000267762",FALSE,NA,FALSE,NA,NA,9.54198597482301
"19966","AC093567.1","ENSG00000267764",FALSE,NA,FALSE,NA,NA,9.74764611505151
"19967","SMAD7","ENSG00000101665",TRUE,0.96875,FALSE,NA,NA,52.8261283083527
"19968","AC016866.1","ENSG00000264269",FALSE,NA,FALSE,NA,NA,7.29746067371407
"19969","DYM","ENSG00000141627",TRUE,0.4375,TRUE,184,NA,199.687714185042
"19970","AC016866.2","ENSG00000265128",FALSE,NA,FALSE,NA,NA,9.32228546230957
"19971","AC044840.1","ENSG00000266696",FALSE,NA,FALSE,NA,NA,10.4019688510685
"19972","C18orf32","ENSG00000177576",FALSE,NA,FALSE,NA,NA,34.6853177598791
"19973","AC100778.3","ENSG00000265496",FALSE,NA,FALSE,NA,NA,7.85272251938938
"19974","LIPG","ENSG00000101670",FALSE,NA,FALSE,NA,NA,16.556181893389
"19975","ACAA2","ENSG00000167315",FALSE,NA,FALSE,NA,NA,27.5159057948893
"19976","AC090227.1","ENSG00000266997",FALSE,NA,FALSE,NA,NA,11.5075525382541
"19977","SNHG22","ENSG00000267322",TRUE,1,FALSE,NA,NA,76.9650150776983
"19978","MYO5B","ENSG00000167306",TRUE,1,FALSE,NA,NA,22.5539321051503
"19979","CFAP53","ENSG00000172361",TRUE,1,FALSE,NA,NA,39.4145709198732
"19980","MBD1","ENSG00000141644",TRUE,0.954545454545455,FALSE,NA,NA,69.047481293694
"19981","CXXC1","ENSG00000154832",TRUE,1,FALSE,NA,NA,37.928089000098
"19982","AC105227.1","ENSG00000267695",FALSE,NA,FALSE,NA,NA,7.63702693322725
"19983","SKA1","ENSG00000154839",FALSE,NA,FALSE,NA,NA,9.12564798770391
"19984","MAPK4","ENSG00000141639",TRUE,1,FALSE,NA,NA,80.6922894170939
"19985","MRO","ENSG00000134042",FALSE,NA,FALSE,NA,NA,30.4485087759873
"19986","ME2","ENSG00000082212",TRUE,0.818181818181818,FALSE,NA,NA,109.849490448085
"19987","AC091551.1","ENSG00000267699",TRUE,0.96969696969697,FALSE,NA,NA,49.6383663351767
"19988","SMAD4","ENSG00000141646",TRUE,0.90625,FALSE,NA,NA,71.0749129631308
"19989","MEX3C","ENSG00000176624",TRUE,0.98,FALSE,NA,NA,47.3753963480278
"19990","LINC01630","ENSG00000227115",TRUE,1,FALSE,NA,NA,66.3680938703543
"19991","DCC","ENSG00000187323",TRUE,0.967741935483871,FALSE,NA,NA,46.7260986345022
"19992","AC103949.1","ENSG00000264263",FALSE,NA,FALSE,NA,NA,17.9939584236152
"19993","MBD2","ENSG00000134046",TRUE,0.746803069053708,TRUE,61,NA,112.183762100209
"19994","AC093462.1","ENSG00000277324",FALSE,NA,FALSE,NA,NA,7.57598742280593
"19995","POLI","ENSG00000101751",TRUE,0.924242424242424,FALSE,NA,NA,80.2889650274435
"19996","STARD6","ENSG00000174448",FALSE,NA,FALSE,NA,NA,21.8046944683393
"19997","C18orf54","ENSG00000166845",FALSE,NA,FALSE,NA,NA,26.7411356232388
"19998","RAB27B","ENSG00000041353",TRUE,1,FALSE,NA,NA,96.2436650566281
"19999","CCDC68","ENSG00000166510",FALSE,NA,FALSE,NA,NA,20.501552836559
"20000","TCF4","ENSG00000196628",TRUE,0.878787878787879,FALSE,NA,NA,92.2827069151336
"20001","TCF4-AS1","ENSG00000267028",FALSE,NA,FALSE,NA,NA,23.6313270602196
"20002","TCF4-AS2","ENSG00000267402",FALSE,NA,FALSE,NA,NA,7.81280936850833
"20003","AC022031.2","ENSG00000267284",FALSE,NA,FALSE,NA,NA,17.1131589644144
"20004","LINC01415","ENSG00000267325",FALSE,NA,FALSE,NA,NA,9.52671958853801
"20005","LINC01416","ENSG00000260930",FALSE,NA,FALSE,NA,NA,18.5498835385531
"20006","AC009271.1","ENSG00000267327",FALSE,NA,FALSE,NA,NA,13.6254006349157
"20007","AC006305.1","ENSG00000206129",FALSE,NA,FALSE,NA,NA,13.824249412663
"20008","LINC01905","ENSG00000267057",FALSE,NA,FALSE,NA,NA,7.89131998754825
"20009","TXNL1","ENSG00000091164",TRUE,0.870967741935484,FALSE,NA,NA,112.008828301852
"20010","WDR7","ENSG00000091157",TRUE,0.67741935483871,TRUE,534,NA,208.66977415786
"20011","ST8SIA3","ENSG00000177511",TRUE,1,FALSE,NA,NA,98.4145336511744
"20012","ONECUT2","ENSG00000119547",TRUE,1,FALSE,NA,NA,45.3075144742838
"20013","FECH","ENSG00000066926",TRUE,0.96969696969697,FALSE,NA,NA,82.0430266167675
"20014","AC100847.1","ENSG00000278703",FALSE,NA,FALSE,NA,NA,8.15762906838339
"20015","NARS","ENSG00000134440",TRUE,0.9375,FALSE,NA,NA,82.392650869372
"20016","AC027097.1","ENSG00000267040",FALSE,NA,FALSE,NA,NA,13.2624696808026
"20017","AC027097.2","ENSG00000267787",TRUE,0.925174520069808,FALSE,NA,NA,43.7252144277262
"20018","ATP8B1","ENSG00000081923",TRUE,1,FALSE,NA,NA,47.6156979782046
"20019","NEDD4L","ENSG00000049759",TRUE,0.955847255369928,FALSE,NA,NA,122.074147445011
"20020","AC090236.1","ENSG00000267396",FALSE,NA,FALSE,NA,NA,7.6824995208157
"20021","ALPK2","ENSG00000198796",FALSE,NA,FALSE,NA,NA,19.6250393345015
"20022","MALT1","ENSG00000172175",TRUE,0.91897341888176,FALSE,NA,NA,93.3814217478887
"20023","AC104365.1","ENSG00000267476",FALSE,NA,FALSE,NA,NA,21.7265319831021
"20024","LINC01926","ENSG00000267593",FALSE,NA,FALSE,NA,NA,7.76501903074101
"20025","ZNF532","ENSG00000074657",TRUE,0.893939393939394,FALSE,NA,NA,170.281386882041
"20026","SEC11C","ENSG00000166562",TRUE,0.967741935483871,FALSE,NA,NA,71.4380883757637
"20027","GRP","ENSG00000134443",FALSE,NA,FALSE,NA,NA,13.2940150667962
"20028","CPLX4","ENSG00000166569",FALSE,NA,FALSE,NA,NA,5.70141623325435
"20029","LMAN1","ENSG00000074695",TRUE,0.924242424242424,FALSE,NA,NA,69.8603307334558
"20030","AC016229.2","ENSG00000267677",FALSE,NA,FALSE,NA,NA,9.12712027877052
"20031","CCBE1","ENSG00000183287",TRUE,1,FALSE,NA,NA,37.5779507960616
"20032","AC090771.2","ENSG00000267686",FALSE,NA,FALSE,NA,NA,11.3351430878462
"20033","MC4R","ENSG00000166603",FALSE,NA,FALSE,NA,NA,7.06384081752697
"20034","AC113137.1","ENSG00000267098",FALSE,NA,FALSE,NA,NA,19.5625182229792
"20035","CDH20","ENSG00000101542",TRUE,0.975609756097561,FALSE,NA,NA,113.785772272201
"20036","AC105094.2","ENSG00000267175",FALSE,NA,FALSE,NA,NA,21.5824646964724
"20037","RNF152","ENSG00000176641",TRUE,1,FALSE,NA,NA,41.893932784488
"20038","PIGN","ENSG00000197563",TRUE,0.833333333333333,FALSE,NA,NA,132.241597464638
"20039","KIAA1468","ENSG00000134444",TRUE,0.65625,TRUE,697,NA,162.656593208469
"20040","TNFRSF11A","ENSG00000141655",FALSE,NA,FALSE,NA,NA,34.7197678324871
"20041","ZCCHC2","ENSG00000141664",TRUE,0.80690537084399,FALSE,NA,NA,103.362876134929
"20042","AC064801.1","ENSG00000278017",FALSE,NA,FALSE,NA,NA,6.17649146596795
"20043","PHLPP1","ENSG00000081913",TRUE,0.875,FALSE,NA,NA,189.409997731719
"20044","BCL2","ENSG00000171791",TRUE,0.870967741935484,FALSE,NA,NA,95.6925684066565
"20045","KDSR","ENSG00000119537",TRUE,1,FALSE,NA,NA,78.754767918323
"20046","AC036176.1","ENSG00000267390",TRUE,0.981958762886598,FALSE,NA,NA,33.9398186699109
"20047","VPS4B","ENSG00000119541",TRUE,0.84375,FALSE,NA,NA,96.7474497332384
"20048","SERPINB5","ENSG00000206075",FALSE,NA,FALSE,NA,NA,12.9219105995841
"20049","SERPINB11","ENSG00000206072",FALSE,NA,FALSE,NA,NA,8.73260300806382
"20050","SERPINB7","ENSG00000166396",FALSE,NA,FALSE,NA,NA,11.2750467111151
"20051","SERPINB2","ENSG00000197632",FALSE,NA,FALSE,NA,NA,7.14566929521485
"20052","HMSD","ENSG00000221887",FALSE,NA,FALSE,NA,NA,19.7911310740413
"20053","AC009802.1","ENSG00000283667",FALSE,NA,FALSE,NA,NA,15.0411914858638
"20054","SERPINB8","ENSG00000166401",FALSE,NA,FALSE,NA,NA,27.8432922037413
"20055","LINC01924","ENSG00000267134",FALSE,NA,FALSE,NA,NA,23.8334905115191
"20056","LINC01538","ENSG00000266952",FALSE,NA,FALSE,NA,NA,14.4078640091574
"20057","LINC01916","ENSG00000264232",FALSE,NA,FALSE,NA,NA,7.00698207968938
"20058","CDH7","ENSG00000081138",TRUE,1,FALSE,NA,NA,51.2749575236589
"20059","CDH19","ENSG00000071991",TRUE,1,FALSE,NA,NA,56.8440064874256
"20060","AC110597.1","ENSG00000260578",FALSE,NA,FALSE,NA,NA,30.5941073573218
